invoice_id,vendor_id,vendor_name,vendor_category,po_reference,po_amount,invoice_amount,gr_amount,deviation_pct,days_since_last_invoice,is_new_vendor,three_way_match,invoice_date,anomaly_type,label
INV-62581,V-002,BioTech Equipment Ltd,medical,PO-59449,191453.56,194679.03,191453.56,1.68,26,0,1,2025-05-15,none,0
INV-70399,V-002,BioTech Equipment Ltd,medical,PO-91937,186304.41,188934.49,186304.41,1.41,38,0,1,2025-01-12,none,0
INV-37605,V-010,ProMed Devices,medical,PO-70608,92842.67,94253.56,92842.67,1.52,43,0,1,2025-07-18,none,0
INV-5898,V-005,FastTech Solutions,IT,PO-85534,27197.65,28555.1673487482,27197.65,4.99,36,0,1,2025-03-01,none,0
INV-68590,V-010,ProMed Devices,medical,PO-22064,95222.82,95498.83,95222.82,0.29,6,0,1,2024-04-24,duplicate,1
INV-57101,V-003,MedCo Supplies Inc,medical,PO-15337,11567.93,14980.15,11567.93,29.5,40,0,0,2026-02-11,overbilling,1
INV-9450,V-005,FastTech Solutions,IT,PO-53922,27775.55,27760.29329190883,27775.55,-0.05,24,0,1,2024-09-16,none,0
INV-53872,V-009,CleanCo Services,facilities,PO-27779,6115.76,6231.12,6115.76,1.89,28,0,1,2024-10-06,none,0
INV-93951,V-002,BioTech Equipment Ltd,medical,PO-41628,162902.81,164914.58,162902.81,1.23,36,0,1,2025-03-01,none,0
INV-44938,V-002,BioTech Equipment Ltd,medical,PO-96932,173495.96,176770.73,173495.96,1.89,27,0,1,2025-07-04,none,0
INV-51740,V-003,MedCo Supplies Inc,medical,PO-48977,12785.68,12776.76,12785.68,-0.07,35,0,1,2024-05-25,none,0
INV-35782,V-003,MedCo Supplies Inc,medical,PO-16868,12207.86,11964.69,12207.86,-1.99,25,0,1,2025-11-17,none,0
INV-28788,V-007,SafetyFirst Ltd,safety,PO-35667,8216.36,8174.21,8216.36,-0.51,32,0,1,2024-11-18,none,0
INV-51014,V-005,FastTech Solutions,IT,PO-11653,28017.55,28461.171837235663,28017.55,1.58,41,0,1,2025-11-22,none,0
INV-51947,V-003,MedCo Supplies Inc,medical,PO-15613,11917.77,11633.24,11917.77,-2.39,22,0,1,2025-10-13,none,0
INV-55807,V-003,MedCo Supplies Inc,medical,PO-56671,12159.9,12011.96,12159.9,-1.22,32,0,1,2024-06-04,none,0
INV-54252,V-007,SafetyFirst Ltd,safety,PO-66097,7806.54,7661.19,7806.54,-1.86,38,0,1,2025-12-08,none,0
INV-14446,V-008,TechServe Inc,IT,PO-11607,46695.62,46513.02,46695.62,-0.39,26,0,1,2024-08-16,none,0
INV-16306,V-008,TechServe Inc,IT,PO-41549,48330.44,46994.71,48330.44,-2.76,33,0,1,2025-12-07,none,0
INV-74060,V-006,GlobalParts Co,industrial,PO-66118,51050.61,51724.29,51050.61,1.32,27,0,1,2025-01-24,none,0
INV-73694,V-002,BioTech Equipment Ltd,medical,PO-66365,163119.56,164895.56,163119.56,1.09,29,0,1,2025-10-04,none,0
INV-23089,V-001,Apex Supplies Ltd,industrial,PO-48646,33277.45,33472.56,33277.45,0.59,21,0,1,2024-08-08,none,0
INV-91336,V-006,GlobalParts Co,industrial,PO-11103,56875.67,56821.8,56875.67,-0.09,19,0,1,2026-03-14,none,0
INV-51838,V-006,GlobalParts Co,industrial,PO-68035,48016.09,49063.76,48016.09,2.18,39,0,1,2024-05-04,none,0
INV-2146,V-004,OfficeMax,stationery,PO-52661,1958.43,1968.84,1958.43,0.53,26,0,1,2025-10-02,none,0
INV-95263,V-004,OfficeMax,stationery,PO-43767,1885.58,1921.6354434075738,1885.58,1.91,23,0,1,2024-05-14,none,0
INV-54096,V-006,GlobalParts Co,industrial,PO-58097,53644.81,52746.28,53644.81,-1.67,28,0,1,2026-02-28,none,0
INV-37612,V-005,FastTech Solutions,IT,PO-33207,30076.63,29763.44,30076.63,-1.04,29,0,1,2025-01-14,none,0
INV-89705,V-006,GlobalParts Co,industrial,PO-50987,55721.72,55069.45,55721.72,-1.17,24,0,1,2025-01-14,none,0
INV-65943,V-010,ProMed Devices,medical,PO-18611,99112.84,99755.8,99112.84,0.65,32,0,1,2025-06-19,none,0
INV-64602,V-007,SafetyFirst Ltd,safety,PO-94984,8058.93,7949.66,8058.93,-1.36,39,0,1,2025-10-04,none,0
INV-84113,V-007,SafetyFirst Ltd,safety,PO-47125,7968.2,8111.93,7968.2,1.8,47,0,1,2024-04-07,none,0
INV-28200,V-005,FastTech Solutions,IT,PO-19390,30187.79,30849.28,30187.79,2.19,27,0,1,2026-02-24,none,0
INV-10723,V-NEW-020,NewVendor Corp 20,industrial,PO-90956,124680.26,118449.62,111634.46,-5.0,2,1,0,2026-01-24,new_vendor_risk,1
INV-87415,V-006,GlobalParts Co,industrial,PO-32005,50305.39,51007.21727830542,50305.39,1.4,25,0,1,2025-09-22,none,0
INV-19625,V-010,ProMed Devices,medical,PO-83807,96015.96,96420.88,96015.96,0.42,25,0,1,2025-09-15,none,0
INV-17749,V-003,MedCo Supplies Inc,medical,PO-99694,12110.64,11902.83,12110.64,-1.72,30,0,1,2025-05-23,none,0
INV-35382,V-005,FastTech Solutions,IT,PO-91289,27172.23,27215.99,27172.23,0.16,34,0,1,2025-11-14,none,0
INV-78455,V-NEW-002,NewVendor Corp 2,industrial,PO-74315,151621.96,156115.65,124168.68,2.96,1,1,1,2025-02-25,new_vendor_risk,1
INV-96032,V-009,CleanCo Services,facilities,PO-38159,6093.73,6176.44,6093.73,1.36,4,0,1,2025-02-17,duplicate,1
INV-16876,V-003,MedCo Supplies Inc,medical,PO-15869,10910.15,10842.028600552507,10910.15,-0.62,29,0,1,2025-11-27,none,0
INV-24996,V-009,CleanCo Services,facilities,PO-72686,5472.47,5396.8,5472.47,-1.38,22,0,1,2026-03-17,none,0
INV-55943,V-005,FastTech Solutions,IT,PO-50257,28611.5,28641.66,28611.5,0.11,24,0,1,2025-12-13,none,0
INV-89045,V-NEW-005,NewVendor Corp 5,medical,PO-24690,221308.75,229139.89,216314.6,3.54,10,1,1,2025-12-26,new_vendor_risk,1
INV-61026,V-007,SafetyFirst Ltd,safety,PO-87670,9121.69,9385.98,9121.69,2.9,30,0,1,2024-06-09,none,0
INV-93925,V-002,BioTech Equipment Ltd,medical,PO-97821,165867.32,168435.35,165867.32,1.55,34,0,1,2024-06-10,none,0
INV-21415,V-009,CleanCo Services,facilities,PO-28378,6258.28,6429.92,6258.28,2.74,29,0,1,2024-04-14,none,0
INV-94159,V-009,CleanCo Services,facilities,PO-36138,6353.61,6504.19,0.0,2.37,31,0,0,2025-02-01,phantom_delivery,1
INV-84519,V-003,MedCo Supplies Inc,medical,PO-26717,13090.03,13416.48,13090.03,2.49,31,0,1,2025-07-07,none,0
INV-6407,V-010,ProMed Devices,medical,PO-76757,90184.24,88639.97,90184.24,-1.71,31,0,1,2024-11-28,none,0
INV-87363,V-008,TechServe Inc,IT,PO-67876,42589.76,42711.69,42589.76,0.29,30,0,1,2024-08-19,none,0
INV-21800,V-010,ProMed Devices,medical,PO-15907,97151.92,98636.45,97151.92,1.53,5,0,1,2024-11-24,duplicate,1
INV-4160,V-002,BioTech Equipment Ltd,medical,PO-31233,178601.37,176347.74,178601.37,-1.26,29,0,1,2025-12-28,none,0
INV-87235,V-010,ProMed Devices,medical,PO-12107,94770.3,93528.55,94770.3,-1.31,30,0,1,2025-06-02,none,0
INV-55038,V-010,ProMed Devices,medical,PO-66456,88866.21,90800.8,88866.21,2.18,30,0,1,2025-12-28,none,0
INV-91425,V-004,OfficeMax,stationery,PO-99810,1840.76,1840.1,1840.76,-0.04,29,0,1,2025-04-01,none,0
INV-21715,V-003,MedCo Supplies Inc,medical,PO-13809,12524.65,12309.53,12524.65,-1.72,25,0,1,2024-11-15,none,0
INV-86672,V-NEW-003,NewVendor Corp 3,industrial,PO-38127,191990.67,199435.18,158253.59,3.88,17,1,1,2025-10-15,new_vendor_risk,1
INV-31539,V-004,OfficeMax,stationery,PO-43586,2001.48,1963.37,2001.48,-1.9,31,0,1,2025-05-23,none,0
INV-42295,V-007,SafetyFirst Ltd,safety,PO-35633,7770.59,7689.32,7770.59,-1.05,24,0,1,2025-10-15,none,0
INV-73759,V-004,OfficeMax,stationery,PO-72703,1915.98,1898.29,1915.98,-0.92,31,0,1,2024-09-02,none,0
INV-61754,V-007,SafetyFirst Ltd,safety,PO-57652,8505.22,8502.5,8505.22,-0.03,24,0,1,2025-04-15,none,0
INV-54482,V-010,ProMed Devices,medical,PO-74109,93460.62,91850.3978381596,93460.62,-1.72,34,0,1,2024-11-22,none,0
INV-86487,V-006,GlobalParts Co,industrial,PO-16259,54350.55,53043.06,54350.55,-2.41,34,0,1,2025-05-25,none,0
INV-2531,V-002,BioTech Equipment Ltd,medical,PO-62165,185589.73,187940.15,0.0,1.27,31,0,0,2024-04-09,phantom_delivery,1
INV-41441,V-006,GlobalParts Co,industrial,PO-11889,47750.15,46641.51,47750.15,-2.32,27,0,1,2025-12-20,none,0
INV-78628,V-005,FastTech Solutions,IT,PO-21144,26787.79,26761.34,26787.79,-0.1,28,0,1,2025-07-21,none,0
INV-60561,V-008,TechServe Inc,IT,PO-26971,40511.91,41584.9,40511.91,2.65,29,0,1,2025-07-01,none,0
INV-25101,V-007,SafetyFirst Ltd,safety,PO-80507,8879.86,8618.29,8879.86,-2.95,31,0,1,2024-11-27,none,0
INV-90815,V-003,MedCo Supplies Inc,medical,PO-63430,11858.54,12140.07,11858.54,2.37,38,0,1,2024-04-05,none,0
INV-50746,V-007,SafetyFirst Ltd,safety,PO-66195,9056.26,9250.63,9056.26,2.15,31,0,1,2024-10-15,none,0
INV-2498,V-004,OfficeMax,stationery,PO-95382,1929.92,1923.9,1929.92,-0.31,39,0,1,2026-03-21,none,0
INV-62355,V-NEW-012,NewVendor Corp 12,IT,PO-90211,237937.03,243888.91,236837.74,2.5,7,1,1,2025-05-24,new_vendor_risk,1
INV-69458,V-001,Apex Supplies Ltd,industrial,PO-67670,37503.91,37990.41,37503.91,1.3,23,0,1,2026-03-24,none,0
INV-51450,V-005,FastTech Solutions,IT,PO-41763,26825.1,27315.47,26825.1,1.83,27,0,1,2024-11-26,none,0
INV-86323,V-010,ProMed Devices,medical,PO-39567,99774.3,102150.9,99774.3,2.38,36,0,1,2025-10-11,none,0
INV-37962,V-008,TechServe Inc,IT,PO-42625,43597.34,43410.13,43597.34,-0.43,30,0,1,2025-12-27,none,0
INV-86883,V-008,TechServe Inc,IT,PO-87009,48649.46,69449.8,48649.46,42.76,30,0,0,2025-07-24,overbilling,1
INV-12166,V-010,ProMed Devices,medical,PO-29252,103228.75,105945.14,103228.75,2.63,29,0,1,2024-08-11,none,0
INV-78532,V-007,SafetyFirst Ltd,safety,PO-58910,8711.86,8532.37,8711.86,-2.06,27,0,1,2024-12-20,none,0
INV-74024,V-005,FastTech Solutions,IT,PO-15322,28175.45,28692.04,28175.45,1.83,35,0,1,2026-01-01,none,0
INV-57874,V-005,FastTech Solutions,IT,PO-52416,28356.24,28171.89,28356.24,-0.65,43,0,1,2024-04-06,none,0
INV-18123,V-001,Apex Supplies Ltd,industrial,PO-75973,31690.6,31869.0,31690.6,0.56,26,0,1,2025-12-21,none,0
INV-8945,V-006,GlobalParts Co,industrial,PO-65653,52696.07,54099.87,52696.07,2.66,33,0,1,2025-04-24,none,0
INV-33656,V-009,CleanCo Services,facilities,PO-92674,5518.11,5669.32,5518.11,2.74,32,0,1,2024-09-16,none,0
INV-9628,V-007,SafetyFirst Ltd,safety,PO-61437,8020.67,7932.97,8020.67,-1.09,26,0,1,2026-02-05,none,0
INV-47006,V-004,OfficeMax,stationery,PO-22493,1921.39,1875.21,1921.39,-2.4,27,0,1,2024-11-25,none,0
INV-75761,V-006,GlobalParts Co,industrial,PO-55294,55892.44,56131.18,55892.44,0.43,37,0,1,2026-01-25,none,0
INV-50372,V-009,CleanCo Services,facilities,PO-94343,6273.53,6272.2,6273.53,-0.02,29,0,1,2025-04-24,none,0
INV-98957,V-002,BioTech Equipment Ltd,medical,PO-15504,186998.99,184489.03,186998.99,-1.34,3,0,1,2024-07-26,duplicate,1
INV-99652,V-008,TechServe Inc,IT,PO-96531,44900.04,43994.63,44900.04,-2.02,33,0,1,2025-11-04,none,0
INV-14051,V-004,OfficeMax,stationery,PO-26558,2109.67,2050.23,2109.67,-2.82,33,0,1,2024-10-26,none,0
INV-49414,V-004,OfficeMax,stationery,PO-99698,2113.39,2176.7,2113.39,3.0,33,0,1,2024-04-07,none,0
INV-2278,V-003,MedCo Supplies Inc,medical,PO-93687,11232.22,11174.15,0.0,-0.52,31,0,0,2024-09-28,phantom_delivery,1
INV-68800,V-006,GlobalParts Co,industrial,PO-30767,50031.32,51143.23,50031.32,2.22,24,0,1,2025-01-03,none,0
INV-30952,V-008,TechServe Inc,IT,PO-97262,45653.73,45236.09,45653.73,-0.91,34,0,1,2024-06-13,none,0
INV-88057,V-001,Apex Supplies Ltd,industrial,PO-16756,32018.2,32202.68,32018.2,0.58,31,0,1,2024-12-14,none,0
INV-41952,V-004,OfficeMax,stationery,PO-60435,2062.25,2064.57,2062.25,0.11,6,0,1,2025-12-05,duplicate,1
INV-34597,V-007,SafetyFirst Ltd,safety,PO-42204,7999.81,8115.5,7999.81,1.45,33,0,1,2026-01-01,none,0
INV-39501,V-NEW-001,NewVendor Corp 1,IT,PO-13323,243960.69,262729.77,197494.08,7.69,5,1,0,2024-06-20,new_vendor_risk,1
INV-64862,V-010,ProMed Devices,medical,PO-49316,91717.89,92588.46,91717.89,0.95,23,0,1,2024-08-21,none,0
INV-20782,V-005,FastTech Solutions,IT,PO-21505,29104.7,29906.67,29104.7,2.76,33,0,1,2024-04-24,none,0
INV-71525,V-NEW-020,NewVendor Corp 20,industrial,PO-19431,232794.83,253526.54,207127.0,8.91,13,1,0,2026-01-14,new_vendor_risk,1
INV-24065,V-008,TechServe Inc,IT,PO-42519,47014.1,48983.08978398477,47014.1,4.19,28,0,1,2025-02-19,none,0
INV-73300,V-009,CleanCo Services,facilities,PO-45251,5438.62,5291.04,5438.62,-2.71,35,0,1,2025-12-24,none,0
INV-37721,V-007,SafetyFirst Ltd,safety,PO-36971,8192.87,7981.01,8192.87,-2.59,40,0,1,2025-06-22,none,0
INV-83812,V-006,GlobalParts Co,industrial,PO-16083,55472.37,54300.24,55472.37,-2.11,36,0,1,2025-04-26,none,0
INV-7029,V-008,TechServe Inc,IT,PO-96431,43645.27,43894.86,43645.27,0.57,24,0,1,2025-02-20,none,0
INV-28611,V-010,ProMed Devices,medical,PO-66866,91155.63,90834.64,91155.63,-0.35,27,0,1,2025-04-05,none,0
INV-13763,V-001,Apex Supplies Ltd,industrial,PO-45478,33996.16,34081.32,33996.16,0.25,6,0,1,2026-02-05,duplicate,1
INV-27624,V-005,FastTech Solutions,IT,PO-64110,26324.11,27220.424593155356,26324.11,3.4,26,0,1,2024-06-20,none,0
INV-2313,V-NEW-007,NewVendor Corp 7,industrial,PO-63128,164036.18,162026.92,132332.73,-1.22,5,1,1,2025-12-13,new_vendor_risk,1
INV-60820,V-NEW-003,NewVendor Corp 3,industrial,PO-34888,136788.23,141576.47,131204.51,3.5,3,1,1,2025-12-28,new_vendor_risk,1
INV-6602,V-001,Apex Supplies Ltd,industrial,PO-13032,37988.45,38215.73,37988.45,0.6,37,0,1,2025-03-29,none,0
INV-48633,V-010,ProMed Devices,medical,PO-70735,95704.41,98696.27121199587,95704.41,3.13,37,0,1,2024-09-11,none,0
INV-68627,V-006,GlobalParts Co,industrial,PO-61021,48742.81,48586.42,48742.81,-0.32,17,0,1,2025-01-16,none,0
INV-36077,V-004,OfficeMax,stationery,PO-32789,2075.37,2122.1,2075.37,2.25,22,0,1,2026-01-30,none,0
INV-94843,V-009,CleanCo Services,facilities,PO-44265,5949.38,5822.82,5949.38,-2.13,35,0,1,2025-09-27,none,0
INV-51619,V-007,SafetyFirst Ltd,safety,PO-28207,8090.74,8171.74,8090.74,1.0,39,0,1,2025-11-27,none,0
INV-49870,V-006,GlobalParts Co,industrial,PO-47079,50213.2,50014.41,50213.2,-0.4,21,0,1,2025-02-23,none,0
INV-52580,V-008,TechServe Inc,IT,PO-31292,47861.34,59522.23,47861.34,24.36,36,0,0,2026-01-09,overbilling,1
INV-16631,V-007,SafetyFirst Ltd,safety,PO-26265,8873.15,8842.33,8873.15,-0.35,33,0,1,2024-12-18,none,0
INV-77919,V-003,MedCo Supplies Inc,medical,PO-58005,10918.27,11213.35,10918.27,2.7,31,0,1,2024-10-14,none,0
INV-14976,V-004,OfficeMax,stationery,PO-25263,1947.3,1989.24,1947.3,2.15,30,0,1,2024-08-11,none,0
INV-15273,V-010,ProMed Devices,medical,PO-72920,96316.24,97933.6,96316.24,1.68,38,0,1,2024-04-29,none,0
INV-44750,V-001,Apex Supplies Ltd,industrial,PO-55829,38062.85,38131.08,38062.85,0.18,32,0,1,2024-08-30,none,0
INV-87799,V-006,GlobalParts Co,industrial,PO-72701,54809.65,55819.76,54809.65,1.84,22,0,1,2024-10-04,none,0
INV-91994,V-002,BioTech Equipment Ltd,medical,PO-28257,165653.21,164931.94,165653.21,-0.44,1,0,1,2024-07-28,duplicate,1
INV-43988,V-003,MedCo Supplies Inc,medical,PO-43544,12822.69,12729.78,12822.69,-0.72,27,0,1,2026-02-16,none,0
INV-86626,V-001,Apex Supplies Ltd,industrial,PO-85267,33664.94,51998.96,33664.94,54.46,27,0,0,2024-07-01,overbilling,1
INV-27419,V-007,SafetyFirst Ltd,safety,PO-81234,8438.66,8427.03,0.0,-0.14,34,0,0,2026-03-22,phantom_delivery,1
INV-18195,V-005,FastTech Solutions,IT,PO-94634,29528.06,29837.27,29528.06,1.05,29,0,1,2025-12-06,none,0
INV-48424,V-009,CleanCo Services,facilities,PO-62005,5434.04,5620.472418957354,5434.04,3.43,35,0,1,2024-08-12,none,0
INV-51585,V-009,CleanCo Services,facilities,PO-70464,6030.19,5936.72,6030.19,-1.55,25,0,1,2025-01-06,none,0
INV-70253,V-007,SafetyFirst Ltd,safety,PO-47361,7902.23,8065.87,7902.23,2.07,40,0,1,2026-01-19,none,0
INV-6500,V-009,CleanCo Services,facilities,PO-40894,5967.49,6063.66,5967.49,1.61,29,0,1,2024-04-12,none,0
INV-8998,V-003,MedCo Supplies Inc,medical,PO-24451,11533.65,11704.44,11533.65,1.48,32,0,1,2025-02-14,none,0
INV-61473,V-006,GlobalParts Co,industrial,PO-47378,55047.59,56574.99,0.0,2.77,31,0,0,2024-11-23,phantom_delivery,1
INV-36519,V-007,SafetyFirst Ltd,safety,PO-14602,7709.29,7496.1,7709.29,-2.77,25,0,1,2025-08-31,none,0
INV-5392,V-005,FastTech Solutions,IT,PO-67883,28615.62,28849.33,28615.62,0.82,27,0,1,2024-09-03,none,0
INV-66334,V-005,FastTech Solutions,IT,PO-70451,25993.25,26192.07,25993.25,0.76,6,0,1,2025-10-02,duplicate,1
INV-11155,V-009,CleanCo Services,facilities,PO-38924,6177.51,5825.582015807011,6177.51,-5.7,31,0,1,2024-11-13,none,0
INV-91086,V-001,Apex Supplies Ltd,industrial,PO-78790,35354.92,36200.48,35354.92,2.39,38,0,1,2024-07-16,none,0
INV-75055,V-008,TechServe Inc,IT,PO-41877,43990.43,44791.6,43990.43,1.82,38,0,1,2024-04-12,none,0
INV-93161,V-003,MedCo Supplies Inc,medical,PO-63131,12159.46,12138.85,12159.46,-0.17,30,0,1,2025-09-18,none,0
INV-58199,V-006,GlobalParts Co,industrial,PO-89457,49177.89,49684.52,49177.89,1.03,32,0,1,2024-10-19,none,0
INV-45282,V-004,OfficeMax,stationery,PO-88825,1832.15,1813.26,1832.15,-1.03,33,0,1,2026-02-26,none,0
INV-37575,V-004,OfficeMax,stationery,PO-71292,1941.97,1918.61,1941.97,-1.2,5,0,1,2025-06-10,duplicate,1
INV-37668,V-010,ProMed Devices,medical,PO-66023,87148.63,86268.53,87148.63,-1.01,5,0,1,2024-10-01,duplicate,1
INV-60839,V-006,GlobalParts Co,industrial,PO-75370,53883.49,54721.8,0.0,1.56,31,0,0,2024-12-21,phantom_delivery,1
INV-99276,V-008,TechServe Inc,IT,PO-80063,48135.67,49233.73277702852,48135.67,2.28,29,0,1,2025-01-25,none,0
INV-33401,V-002,BioTech Equipment Ltd,medical,PO-36777,180090.46,184926.14,180090.46,2.69,32,0,1,2025-12-10,none,0
INV-14928,V-010,ProMed Devices,medical,PO-53818,104175.14,106596.16,104175.14,2.32,38,0,1,2025-05-15,none,0
INV-65228,V-002,BioTech Equipment Ltd,medical,PO-47580,167494.64,171898.06,0.0,2.63,32,0,0,2026-01-12,phantom_delivery,1
INV-71636,V-004,OfficeMax,stationery,PO-52431,2098.27,2133.51,2098.27,1.68,38,0,1,2024-04-03,none,0
INV-16465,V-008,TechServe Inc,IT,PO-90694,46614.23,45432.60828634361,46614.23,-2.53,36,0,1,2025-03-15,none,0
INV-96054,V-003,MedCo Supplies Inc,medical,PO-60647,11880.44,11746.21,11880.44,-1.13,7,0,1,2025-04-27,duplicate,1
INV-92384,V-007,SafetyFirst Ltd,safety,PO-48752,9116.02,9884.49891091993,9116.02,8.43,30,0,1,2024-09-05,none,0
INV-69710,V-004,OfficeMax,stationery,PO-59973,1911.25,1946.5,1911.25,1.84,24,0,1,2025-04-18,none,0
INV-3771,V-002,BioTech Equipment Ltd,medical,PO-33467,161773.33,169194.2251713695,161773.33,4.59,30,0,1,2024-06-21,none,0
INV-33916,V-004,OfficeMax,stationery,PO-54711,2021.42,2028.79,2021.42,0.36,35,0,1,2025-06-24,none,0
INV-48522,V-NEW-017,NewVendor Corp 17,industrial,PO-53424,223446.53,229518.21,205133.65,2.72,9,1,1,2026-01-20,new_vendor_risk,1
INV-76846,V-NEW-019,NewVendor Corp 19,industrial,PO-96476,58091.28,59858.55,50576.59,3.04,14,1,1,2024-07-24,new_vendor_risk,1
INV-90583,V-005,FastTech Solutions,IT,PO-75779,27752.66,27539.38,27752.66,-0.77,22,0,1,2025-08-29,none,0
INV-65566,V-009,CleanCo Services,facilities,PO-79792,6099.06,6118.43,6099.06,0.32,37,0,1,2024-09-23,none,0
INV-64748,V-004,OfficeMax,stationery,PO-43793,1919.22,1865.68,1919.22,-2.79,15,0,1,2025-04-12,none,0
INV-4788,V-008,TechServe Inc,IT,PO-63411,40732.26,39559.86,40732.26,-2.88,32,0,1,2024-06-16,none,0
INV-9906,V-006,GlobalParts Co,industrial,PO-30691,46805.76,47109.96,46805.76,0.65,28,0,1,2025-06-05,none,0
INV-51474,V-008,TechServe Inc,IT,PO-89518,47820.56,48601.18,47820.56,1.63,49,0,1,2025-10-09,none,0
INV-93806,V-008,TechServe Inc,IT,PO-48995,49016.96,48313.97,49016.96,-1.43,32,0,1,2026-01-31,none,0
INV-77475,V-001,Apex Supplies Ltd,industrial,PO-84294,34406.2,34170.62,34406.2,-0.68,23,0,1,2025-05-19,none,0
INV-99919,V-005,FastTech Solutions,IT,PO-95503,26707.28,26709.13,26707.28,0.01,44,0,1,2024-11-19,none,0
INV-59428,V-006,GlobalParts Co,industrial,PO-56453,48095.05,46747.73971582223,48095.05,-2.8,26,0,1,2024-06-04,none,0
INV-5142,V-005,FastTech Solutions,IT,PO-66180,29172.42,29808.05,0.0,2.18,38,0,0,2025-03-11,phantom_delivery,1
INV-4075,V-003,MedCo Supplies Inc,medical,PO-66383,12533.2,12367.27,12533.2,-1.32,35,0,1,2025-05-03,none,0
INV-99655,V-007,SafetyFirst Ltd,safety,PO-53463,7981.78,7976.7,7981.78,-0.06,34,0,1,2025-01-10,none,0
INV-20142,V-006,GlobalParts Co,industrial,PO-28035,55714.66,57072.35,55714.66,2.44,23,0,1,2026-02-15,none,0
INV-94824,V-005,FastTech Solutions,IT,PO-68724,26447.93,26497.19,26447.93,0.19,27,0,1,2025-12-11,none,0
INV-31325,V-006,GlobalParts Co,industrial,PO-74006,50625.29,50642.84,50625.29,0.03,32,0,1,2024-10-20,none,0
INV-53500,V-005,FastTech Solutions,IT,PO-30747,28849.92,29367.5,0.0,1.79,31,0,0,2024-07-06,phantom_delivery,1
INV-14853,V-003,MedCo Supplies Inc,medical,PO-21668,11268.25,11142.51,11268.25,-1.12,29,0,1,2025-01-30,none,0
INV-48882,V-003,MedCo Supplies Inc,medical,PO-55521,12137.24,12773.295343365126,12137.24,5.24,39,0,1,2024-10-08,none,0
INV-40182,V-005,FastTech Solutions,IT,PO-22579,27216.58,27930.88,27216.58,2.62,30,0,1,2025-05-16,none,0
INV-51543,V-009,CleanCo Services,facilities,PO-28896,6576.94,6528.53,6576.94,-0.74,37,0,1,2024-04-02,none,0
INV-49439,V-003,MedCo Supplies Inc,medical,PO-84098,12642.42,12768.29,12642.42,1.0,30,0,1,2024-11-27,none,0
INV-32711,V-010,ProMed Devices,medical,PO-28818,97871.8,98581.93,97871.8,0.73,27,0,1,2025-06-01,none,0
INV-34835,V-005,FastTech Solutions,IT,PO-39651,30197.18,30574.81,30197.18,1.25,26,0,1,2025-12-05,none,0
INV-69486,V-NEW-013,NewVendor Corp 13,IT,PO-45865,241694.28,234201.37,236879.37,-3.1,17,1,1,2025-12-08,new_vendor_risk,1
INV-75340,V-008,TechServe Inc,IT,PO-22567,46116.53,46234.79,46116.53,0.26,26,0,1,2025-07-31,none,0
INV-14799,V-002,BioTech Equipment Ltd,medical,PO-99140,158740.29,162099.83,158740.29,2.12,41,0,1,2025-09-11,none,0
INV-20381,V-NEW-004,NewVendor Corp 4,IT,PO-13039,121759.73,125267.45,99847.4,2.88,10,1,1,2025-10-04,new_vendor_risk,1
INV-67917,V-003,MedCo Supplies Inc,medical,PO-22531,12982.33,13064.93,12982.33,0.64,31,0,1,2024-05-24,none,0
INV-85296,V-003,MedCo Supplies Inc,medical,PO-79548,11918.34,11662.45,11918.34,-2.15,24,0,1,2024-07-28,none,0
INV-53122,V-007,SafetyFirst Ltd,safety,PO-86829,9019.66,8836.53,9019.66,-2.03,26,0,1,2026-01-03,none,0
INV-74902,V-010,ProMed Devices,medical,PO-67509,95879.01,95954.68,95879.01,0.08,24,0,1,2025-05-26,none,0
INV-13476,V-006,GlobalParts Co,industrial,PO-39223,47597.14,68460.78,47597.14,43.83,36,0,0,2025-08-17,overbilling,1
INV-22984,V-004,OfficeMax,stationery,PO-24844,1881.31,1837.88,1881.31,-2.31,25,0,1,2025-03-02,none,0
INV-3815,V-007,SafetyFirst Ltd,safety,PO-62620,8190.56,8203.54,8190.56,0.16,35,0,1,2024-08-15,none,0
INV-22755,V-007,SafetyFirst Ltd,safety,PO-90760,8035.09,8090.04,8035.09,0.68,26,0,1,2025-11-04,none,0
INV-85412,V-005,FastTech Solutions,IT,PO-67699,30582.11,42332.66,30582.11,38.42,30,0,0,2024-08-01,overbilling,1
INV-37509,V-007,SafetyFirst Ltd,safety,PO-52460,8465.78,8521.81,8465.78,0.66,21,0,1,2024-09-08,none,0
INV-2195,V-007,SafetyFirst Ltd,safety,PO-46627,8689.88,8795.05005288433,8689.88,1.21,34,0,1,2024-11-18,none,0
INV-67224,V-008,TechServe Inc,IT,PO-44244,42231.48,43274.78,42231.48,2.47,29,0,1,2025-10-10,none,0
INV-61938,V-002,BioTech Equipment Ltd,medical,PO-20831,191040.0,186262.03,191040.0,-2.5,24,0,1,2025-04-06,none,0
INV-12763,V-002,BioTech Equipment Ltd,medical,PO-26939,167179.09,164457.3,0.0,-1.63,23,0,0,2026-02-08,phantom_delivery,1
INV-95015,V-004,OfficeMax,stationery,PO-39454,2104.11,2113.76,2104.11,0.46,36,0,1,2024-08-22,none,0
INV-36811,V-006,GlobalParts Co,industrial,PO-26315,55063.61,53526.25,55063.61,-2.79,37,0,1,2025-03-15,none,0
